Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente,Niveles
683,29/01/2023,Servicio a domicilio,14,107,573,MVZ. Eddie Hernández Vidal,4,4,4,2,Mala,Sí,4,Muy Satisfecho
684,20/01/2023,Cirugías,38,109,5719,MVZ. Eddie Hernández Vidal,1,2,4,1,Mala,Sí,1,Insatisfecho
685,29/09/2023,Servicio a domicilio,39,108,5780,MVZ. Eddie Hernández Vidal,4,3,2,2,Buena,Sí,3,Satisfecho
686,22/06/2023,Hospitalización,20,98,5250,MVZ. Eddie Hernández Vidal,5,4,3,2,Pésima,No,5,Extremadamente satisfecho
687,16/01/2023,Desparasitación,11,121,469,MVZ. Eddie Hernández Vidal,4,2,1,1,Mala,Sí,5,Extremadamente satisfecho
688,24/07/2023,Desparasitación,37,72,2676,MVZ. Eddie Hernández Vidal,4,1,2,2,Mala,No,1,Insatisfecho
689,28/01/2023,Ultrasonido,23,55,1430,MVZ. Eddie Hernández Vidal,4,5,3,1,Mala,No,5,Extremadamente satisfecho
690,19/10/2023,Ultrasonido,32,129,4623,MVZ. Eddie Hernández Vidal,4,4,5,4,Mala,Sí,5,Extremadamente satisfecho
691,18/01/2023,Vacunación,11,117,4284,MVZ. Eddie Hernández Vidal,4,4,4,1,Buena,Sí,5,Extremadamente satisfecho
692,07/11/2023,Cirugías,18,139,4354,MVZ. Eddie Hernández Vidal,3,4,1,3,Mala,Sí,3,Satisfecho
693,14/02/2023,Vacunación,32,71,2248,MVZ. Eddie Hernández Vidal,1,5,5,1,Buena,No,1,Insatisfecho
694,22/05/2023,Desparasitación,13,23,179,MVZ. Eddie Hernández Vidal,2,4,4,2,Buena,Sí,2,Algo satisfecho
695,10/11/2023,Desparasitación,5,57,3090,MVZ. Eddie Hernández Vidal,3,4,3,2,Buena,Sí,3,Satisfecho
696,21/01/2023,Cirugías,13,15,4811,MVZ. Eddie Hernández Vidal,4,1,5,5,Buena,Sí,1,Insatisfecho
697,09/08/2023,Estética,37,24,4074,MVZ. Eddie Hernández Vidal,4,3,5,1,Regular,Sí,1,Insatisfecho
698,17/10/2023,Vacunación,24,84,5779,MVZ. Eddie Hernández Vidal,1,4,2,4,Mala,Sí,4,Muy Satisfecho
699,11/03/2023,Servicio a domicilio,20,140,4233,MVZ. Eddie Hernández Vidal,2,4,3,4,Mala,No,5,Extremadamente satisfecho
700,17/04/2023,Servicio a domicilio,24,94,4702,MVZ. Eddie Hernández Vidal,2,2,3,2,Buena,Sí,1,Insatisfecho
701,11/12/2023,Estética,20,141,4357,MVZ. Eddie Hernández Vidal,1,5,4,3,Pésima,No,1,Insatisfecho
702,25/08/2023,Estética,16,82,5565,MVZ. Eddie Hernández Vidal,4,3,2,1,Pésima,No,5,Extremadamente satisfecho
703,15/02/2023,Cirugías,39,48,4555,MVZ. Eddie Hernández Vidal,3,1,5,5,Regular,Sí,1,Insatisfecho
704,08/12/2023,Vacunación,15,85,476,MVZ. Eddie Hernández Vidal,5,2,5,2,Mala,No,2,Algo satisfecho
705,04/08/2023,Consulta general,30,62,3495,MVZ. Eddie Hernández Vidal,3,4,4,3,Buena,No,2,Algo satisfecho
706,09/10/2023,Hospitalización,39,117,3142,MVZ. Eddie Hernández Vidal,3,3,1,4,Regular,Sí,2,Algo satisfecho
707,07/03/2023,Servicio a domicilio,19,108,1931,MVZ. Eddie Hernández Vidal,4,4,4,2,Pésima,No,1,Insatisfecho
708,28/03/2023,Urgencias,10,16,4191,MVZ. Eddie Hernández Vidal,5,1,4,1,Mala,Sí,5,Extremadamente satisfecho
709,18/05/2023,Vacunación,19,101,2617,MVZ. Eddie Hernández Vidal,2,3,1,3,Mala,Sí,3,Satisfecho
710,26/08/2023,Ultrasonido,9,71,2577,MVZ. Eddie Hernández Vidal,1,2,3,1,Buena,Sí,2,Algo satisfecho
711,27/03/2023,Vacunación,31,94,3710,MVZ. Eddie Hernández Vidal,3,1,1,5,Buena,No,3,Satisfecho
712,06/06/2023,Hospitalización,29,102,2871,MVZ. Eddie Hernández Vidal,1,4,4,2,Regular,Sí,2,Algo satisfecho
713,11/05/2023,Desparasitación,21,39,1105,MVZ. Eddie Hernández Vidal,5,5,4,3,Pésima,No,2,Algo satisfecho
714,17/06/2023,Consulta general,23,30,4589,MVZ. Eddie Hernández Vidal,2,5,4,4,Mala,No,3,Satisfecho
715,09/12/2023,Consulta general,32,67,629,MVZ. Eddie Hernández Vidal,1,3,5,3,Pésima,No,5,Extremadamente satisfecho
716,18/10/2023,Ultrasonido,40,77,5745,MVZ. Eddie Hernández Vidal,3,4,2,4,Buena,Sí,1,Insatisfecho
717,13/08/2023,Hospitalización,36,125,2027,MVZ. Eddie Hernández Vidal,1,2,5,5,Buena,No,1,Insatisfecho
718,07/11/2023,Urgencias,11,143,5877,MVZ. Eddie Hernández Vidal,4,1,3,3,Buena,No,2,Algo satisfecho
719,19/09/2023,Ultrasonido,24,121,237,MVZ. Eddie Hernández Vidal,4,3,2,4,Regular,No,2,Algo satisfecho
720,18/01/2023,Consulta general,29,63,955,MVZ. Eddie Hernández Vidal,2,3,4,1,Mala,Sí,5,Extremadamente satisfecho
721,31/08/2023,Consulta general,40,130,5785,MVZ. Eddie Hernández Vidal,4,5,5,4,Regular,Sí,1,Insatisfecho
722,16/04/2023,Urgencias,31,106,2723,MVZ. Eddie Hernández Vidal,3,3,2,1,Pésima,No,2,Algo satisfecho
723,24/03/2023,Estética,15,111,623,MVZ. Eddie Hernández Vidal,5,4,2,2,Pésima,No,2,Algo satisfecho
724,17/09/2023,Hospitalización,25,78,2925,MVZ. Eddie Hernández Vidal,5,1,4,2,Mala,Sí,1,Insatisfecho
725,22/01/2023,Desparasitación,35,87,2453,MVZ. Eddie Hernández Vidal,4,1,3,1,Pésima,No,5,Extremadamente satisfecho
726,18/06/2023,Vacunación,23,93,3480,MVZ. Eddie Hernández Vidal,2,1,2,1,Buena,No,4,Muy Satisfecho
727,10/10/2023,Servicio a domicilio,16,33,309,MVZ. Eddie Hernández Vidal,3,1,5,2,Regular,Sí,1,Insatisfecho
728,31/01/2023,Desparasitación,21,122,3271,MVZ. Eddie Hernández Vidal,3,2,2,3,Regular,Sí,4,Muy Satisfecho
729,28/03/2023,Servicio a domicilio,22,115,182,MVZ. Eddie Hernández Vidal,1,2,1,4,Buena,No,1,Insatisfecho
730,20/03/2023,Ultrasonido,13,106,4412,MVZ. Eddie Hernández Vidal,3,4,1,2,Mala,No,1,Insatisfecho
731,22/07/2023,Cirugías,40,93,2249,MVZ. Eddie Hernández Vidal,3,2,4,3,Pésima,No,1,Insatisfecho
732,27/09/2023,Vacunación,19,95,5474,MVZ. Eddie Hernández Vidal,2,2,1,1,Regular,Sí,5,Extremadamente satisfecho
733,04/08/2023,Estética,31,67,5941,MVZ. Eddie Hernández Vidal,1,1,4,4,Regular,No,2,Algo satisfecho
734,01/12/2023,Hospitalización,9,126,1345,MVZ. Eddie Hernández Vidal,5,2,5,3,Mala,Sí,3,Satisfecho
735,24/02/2023,Desparasitación,21,87,1915,MVZ. Eddie Hernández Vidal,3,2,3,3,Pésima,Sí,3,Satisfecho
736,11/12/2023,Cirugías,37,27,5627,MVZ. Eddie Hernández Vidal,1,4,4,2,Regular,Sí,5,Extremadamente satisfecho
737,31/07/2023,Urgencias,8,63,4110,MVZ. Eddie Hernández Vidal,5,5,1,3,Mala,No,4,Muy Satisfecho
738,13/02/2023,Hospitalización,32,97,200,MVZ. Eddie Hernández Vidal,5,1,3,3,Pésima,No,5,Extremadamente satisfecho
739,05/02/2023,Hospitalización,34,125,4589,MVZ. Eddie Hernández Vidal,3,5,2,5,Mala,No,4,Muy Satisfecho
740,02/08/2023,Ultrasonido,23,75,186,MVZ. Eddie Hernández Vidal,3,4,2,4,Buena,Sí,5,Extremadamente satisfecho
741,23/12/2023,Vacunación,9,43,5329,MVZ. Eddie Hernández Vidal,5,5,5,2,Regular,No,3,Satisfecho
742,26/09/2023,Desparasitación,22,45,2499,MVZ. Eddie Hernández Vidal,1,5,3,1,Mala,Sí,2,Algo satisfecho
743,16/07/2023,Estética,32,57,5429,MVZ. Eddie Hernández Vidal,4,3,3,1,Regular,Sí,1,Insatisfecho
744,11/01/2023,Hospitalización,14,113,2418,MVZ. Eddie Hernández Vidal,3,3,2,5,Pésima,Sí,4,Muy Satisfecho
745,09/05/2023,Desparasitación,27,99,2590,MVZ. Eddie Hernández Vidal,5,3,3,5,Buena,Sí,2,Algo satisfecho
746,09/11/2023,Hospitalización,17,96,2431,MVZ. Eddie Hernández Vidal,4,4,1,1,Regular,Sí,4,Muy Satisfecho
747,23/11/2023,Desparasitación,32,128,3550,MVZ. Eddie Hernández Vidal,3,3,3,3,Mala,Sí,4,Muy Satisfecho
748,20/03/2023,Consulta general,29,51,5027,MVZ. Eddie Hernández Vidal,4,5,1,5,Regular,No,1,Insatisfecho
749,01/01/2023,Consulta general,30,15,4976,MVZ. Eddie Hernández Vidal,2,2,1,2,Mala,Sí,4,Muy Satisfecho
750,21/02/2023,Estética,11,133,978,MVZ. Eddie Hernández Vidal,2,4,5,5,Buena,Sí,3,Satisfecho
751,07/02/2023,Estética,35,101,5638,MVZ. Eddie Hernández Vidal,2,2,5,2,Regular,Sí,2,Algo satisfecho
752,09/05/2023,Consulta general,10,131,2729,MVZ. Eddie Hernández Vidal,5,4,2,3,Pésima,Sí,3,Satisfecho
753,15/08/2023,Vacunación,16,78,3775,MVZ. Eddie Hernández Vidal,4,2,2,3,Buena,Sí,5,Extremadamente satisfecho
754,08/05/2023,Cirugías,25,34,5024,MVZ. Eddie Hernández Vidal,3,2,3,1,Regular,Sí,4,Muy Satisfecho
755,19/10/2023,Hospitalización,11,57,5299,MVZ. Eddie Hernández Vidal,4,4,1,3,Pésima,No,5,Extremadamente satisfecho
756,10/09/2023,Servicio a domicilio,40,92,3769,MVZ. Eddie Hernández Vidal,1,5,4,3,Pésima,Sí,1,Insatisfecho
757,04/04/2023,Urgencias,13,54,2751,MVZ. Eddie Hernández Vidal,1,3,5,1,Pésima,Sí,3,Satisfecho
758,18/05/2023,Cirugías,9,62,5085,MVZ. Eddie Hernández Vidal,3,2,1,1,Regular,No,5,Extremadamente satisfecho
759,01/12/2023,Hospitalización,38,137,3718,MVZ. Eddie Hernández Vidal,4,1,1,4,Mala,Sí,3,Satisfecho
760,31/08/2023,Urgencias,36,137,847,MVZ. Eddie Hernández Vidal,2,2,5,5,Pésima,No,3,Satisfecho
761,13/07/2023,Servicio a domicilio,20,93,1704,MVZ. Eddie Hernández Vidal,2,3,3,2,Regular,Sí,2,Algo satisfecho
762,15/07/2023,Estética,38,27,3934,MVZ. Eddie Hernández Vidal,4,2,5,3,Buena,Sí,5,Extremadamente satisfecho
763,13/08/2023,Vacunación,38,120,552,MVZ. Eddie Hernández Vidal,1,1,5,3,Buena,Sí,3,Satisfecho
764,23/09/2023,Estética,36,89,2742,MVZ. Eddie Hernández Vidal,4,4,3,2,Mala,No,4,Muy Satisfecho
765,31/05/2023,Ultrasonido,20,25,3169,MVZ. Eddie Hernández Vidal,5,3,2,5,Buena,Sí,1,Insatisfecho
766,01/09/2023,Urgencias,25,121,1315,MVZ. Eddie Hernández Vidal,3,1,3,4,Pésima,No,5,Extremadamente satisfecho
767,10/10/2023,Estética,40,87,1183,MVZ. Eddie Hernández Vidal,4,3,5,4,Mala,No,5,Extremadamente satisfecho
768,13/07/2023,Ultrasonido,22,72,1617,MVZ. Eddie Hernández Vidal,3,5,2,3,Regular,Sí,2,Algo satisfecho
769,28/10/2023,Hospitalización,29,150,2051,MVZ. Eddie Hernández Vidal,3,2,2,1,Buena,Sí,3,Satisfecho
770,07/12/2023,Consulta general,11,138,1695,MVZ. Eddie Hernández Vidal,5,3,2,1,Pésima,No,4,Muy Satisfecho
771,05/07/2023,Hospitalización,21,76,5991,MVZ. Eddie Hernández Vidal,1,1,5,4,Mala,Sí,3,Satisfecho
772,15/11/2023,Consulta general,5,83,3851,MVZ. Eddie Hernández Vidal,4,4,2,3,Mala,Sí,3,Satisfecho
773,22/07/2023,Ultrasonido,28,143,1662,MVZ. Eddie Hernández Vidal,4,1,3,5,Mala,No,1,Insatisfecho
774,21/07/2023,Urgencias,19,41,264,MVZ. Eddie Hernández Vidal,4,1,5,3,Buena,Sí,2,Algo satisfecho
775,11/07/2023,Urgencias,29,41,2868,MVZ. Eddie Hernández Vidal,5,1,3,4,Buena,No,1,Insatisfecho
776,07/05/2023,Cirugías,18,120,3406,MVZ. Eddie Hernández Vidal,5,5,1,5,Mala,Sí,2,Algo satisfecho
777,04/09/2023,Servicio a domicilio,10,50,2158,MVZ. Eddie Hernández Vidal,2,5,5,3,Buena,No,2,Algo satisfecho
778,23/08/2023,Consulta general,14,35,3335,MVZ. Eddie Hernández Vidal,4,1,3,4,Buena,No,2,Algo satisfecho
779,16/04/2023,Cirugías,18,122,900,MVZ. Eddie Hernández Vidal,1,1,4,3,Regular,No,3,Satisfecho
780,02/02/2023,Hospitalización,34,93,2406,MVZ. Eddie Hernández Vidal,2,1,2,3,Regular,No,3,Satisfecho
781,04/12/2023,Estética,25,111,5578,MVZ. Eddie Hernández Vidal,5,2,4,3,Pésima,No,4,Muy Satisfecho
782,01/02/2023,Servicio a domicilio,20,143,1505,MVZ. Eddie Hernández Vidal,2,2,2,4,Pésima,Sí,1,Insatisfecho
783,13/06/2023,Desparasitación,26,92,5544,MVZ. Eddie Hernández Vidal,2,1,2,4,Mala,Sí,1,Insatisfecho
784,21/12/2023,Desparasitación,38,71,2769,MVZ. Eddie Hernández Vidal,2,5,5,3,Regular,Sí,3,Satisfecho
785,30/01/2023,Vacunación,18,58,2745,MVZ. Eddie Hernández Vidal,1,5,1,2,Pésima,Sí,1,Insatisfecho
786,12/11/2023,Desparasitación,5,34,1617,MVZ. Eddie Hernández Vidal,3,1,5,5,Pésima,No,2,Algo satisfecho
787,16/09/2023,Estética,36,38,4811,MVZ. Eddie Hernández Vidal,3,5,3,5,Mala,No,1,Insatisfecho
788,14/03/2023,Consulta general,17,123,2751,MVZ. Eddie Hernández Vidal,2,1,3,1,Buena,Sí,2,Algo satisfecho
789,18/11/2023,Vacunación,39,61,2673,MVZ. Eddie Hernández Vidal,1,4,4,4,Mala,Sí,4,Muy Satisfecho
790,11/02/2023,Vacunación,10,66,1743,MVZ. Eddie Hernández Vidal,2,2,2,3,Pésima,No,3,Satisfecho
791,01/08/2023,Servicio a domicilio,12,111,4999,MVZ. Eddie Hernández Vidal,4,1,4,4,Mala,No,3,Satisfecho
792,29/11/2023,Estética,6,92,260,MVZ. Eddie Hernández Vidal,4,4,2,3,Buena,No,4,Muy Satisfecho
793,03/02/2023,Ultrasonido,24,76,2900,MVZ. Eddie Hernández Vidal,3,5,1,4,Regular,Sí,2,Algo satisfecho
794,10/02/2023,Desparasitación,10,41,3639,MVZ. Eddie Hernández Vidal,2,4,3,5,Mala,No,4,Muy Satisfecho
795,12/05/2023,Consulta general,20,76,313,MVZ. Eddie Hernández Vidal,2,5,4,3,Mala,No,4,Muy Satisfecho
796,04/10/2023,Cirugías,37,132,3167,MVZ. Eddie Hernández Vidal,1,2,1,5,Mala,Sí,3,Satisfecho
797,20/10/2023,Cirugías,9,120,4598,MVZ. Eddie Hernández Vidal,4,4,2,2,Buena,Sí,4,Muy Satisfecho
798,08/09/2023,Vacunación,5,116,1780,MVZ. Eddie Hernández Vidal,4,3,5,2,Buena,Sí,1,Insatisfecho
799,16/10/2023,Hospitalización,28,68,2372,MVZ. Eddie Hernández Vidal,2,1,3,2,Pésima,No,5,Extremadamente satisfecho
800,18/11/2023,Cirugías,32,141,3936,MVZ. Eddie Hernández Vidal,4,3,4,3,Pésima,No,1,Insatisfecho
801,03/06/2023,Urgencias,11,64,2824,MVZ. Eddie Hernández Vidal,5,4,5,2,Regular,No,3,Satisfecho
802,12/11/2023,Estética,5,139,4943,MVZ. Eddie Hernández Vidal,2,5,5,4,Mala,Sí,1,Insatisfecho
803,21/05/2023,Estética,6,77,1134,MVZ. Eddie Hernández Vidal,3,3,1,2,Pésima,Sí,2,Algo satisfecho
804,02/08/2023,Servicio a domicilio,33,76,4461,MVZ. Eddie Hernández Vidal,3,5,2,4,Pésima,Sí,3,Satisfecho
805,17/09/2023,Estética,20,29,2270,MVZ. Eddie Hernández Vidal,4,1,4,2,Regular,No,2,Algo satisfecho
806,25/10/2023,Ultrasonido,28,80,4240,MVZ. Eddie Hernández Vidal,2,4,5,1,Buena,Sí,4,Muy Satisfecho
807,02/11/2023,Hospitalización,26,105,696,MVZ. Eddie Hernández Vidal,2,4,2,4,Regular,No,4,Muy Satisfecho
808,04/03/2023,Vacunación,31,83,1512,MVZ. Eddie Hernández Vidal,5,5,3,4,Pésima,No,3,Satisfecho
809,28/06/2023,Hospitalización,36,138,100,MVZ. Eddie Hernández Vidal,3,3,3,3,Pésima,No,1,Insatisfecho
810,26/05/2023,Servicio a domicilio,29,18,491,MVZ. Eddie Hernández Vidal,1,2,3,2,Mala,No,1,Insatisfecho
811,29/04/2023,Desparasitación,12,33,3579,MVZ. Eddie Hernández Vidal,1,5,1,3,Mala,Sí,3,Satisfecho
812,21/06/2023,Hospitalización,13,87,2505,MVZ. Eddie Hernández Vidal,5,2,5,4,Buena,No,1,Insatisfecho
813,07/12/2023,Consulta general,40,69,1932,MVZ. Eddie Hernández Vidal,3,1,4,2,Buena,Sí,4,Muy Satisfecho
814,23/12/2023,Urgencias,40,75,1004,MVZ. Eddie Hernández Vidal,2,2,2,1,Pésima,Sí,2,Algo satisfecho
815,19/07/2023,Vacunación,17,123,4191,MVZ. Eddie Hernández Vidal,1,1,4,4,Pésima,Sí,5,Extremadamente satisfecho
816,03/12/2023,Servicio a domicilio,21,136,5738,MVZ. Eddie Hernández Vidal,3,2,3,2,Pésima,Sí,1,Insatisfecho
817,18/10/2023,Hospitalización,21,42,1593,MVZ. Eddie Hernández Vidal,2,1,5,1,Mala,Sí,3,Satisfecho
818,06/10/2023,Urgencias,5,94,5876,MVZ. Eddie Hernández Vidal,4,4,3,1,Mala,No,1,Insatisfecho
819,14/05/2023,Consulta general,27,64,3590,MVZ. Eddie Hernández Vidal,5,2,4,2,Buena,No,1,Insatisfecho
820,19/04/2023,Estética,37,98,2710,MVZ. Eddie Hernández Vidal,5,5,1,1,Regular,No,1,Insatisfecho
821,11/02/2023,Ultrasonido,18,105,1180,MVZ. Eddie Hernández Vidal,1,5,3,1,Regular,Sí,4,Muy Satisfecho
822,18/08/2023,Estética,23,52,3886,MVZ. Eddie Hernández Vidal,5,5,5,5,Buena,No,1,Insatisfecho
823,20/12/2023,Estética,25,47,3819,MVZ. Eddie Hernández Vidal,4,1,1,2,Mala,No,3,Satisfecho
824,21/08/2023,Hospitalización,5,67,5246,MVZ. Eddie Hernández Vidal,5,1,3,1,Regular,Sí,1,Insatisfecho
825,06/05/2023,Estética,40,78,2595,MVZ. Eddie Hernández Vidal,5,2,2,5,Pésima,No,2,Algo satisfecho
826,02/07/2023,Consulta general,16,114,4127,MVZ. Eddie Hernández Vidal,2,4,2,4,Regular,Sí,2,Algo satisfecho
827,02/12/2023,Servicio a domicilio,40,39,500,MVZ. Eddie Hernández Vidal,1,1,5,4,Regular,No,2,Algo satisfecho
828,11/01/2023,Estética,12,24,701,MVZ. Eddie Hernández Vidal,5,2,2,1,Mala,No,1,Insatisfecho
829,05/01/2023,Ultrasonido,13,98,3169,MVZ. Eddie Hernández Vidal,4,3,2,5,Regular,No,1,Insatisfecho
830,12/03/2023,Servicio a domicilio,10,81,312,MVZ. Eddie Hernández Vidal,3,5,5,1,Pésima,Sí,2,Algo satisfecho
831,08/12/2023,Ultrasonido,24,83,2500,MVZ. Eddie Hernández Vidal,1,5,1,2,Mala,No,3,Satisfecho
832,30/11/2023,Urgencias,14,21,1088,MVZ. Eddie Hernández Vidal,4,1,5,2,Mala,No,5,Extremadamente satisfecho
833,11/05/2023,Estética,13,25,5616,MVZ. Eddie Hernández Vidal,4,2,1,2,Pésima,No,5,Extremadamente satisfecho
834,19/01/2023,Estética,26,50,3448,MVZ. Eddie Hernández Vidal,3,1,1,1,Regular,Sí,4,Muy Satisfecho
835,12/12/2023,Ultrasonido,36,79,5975,MVZ. Eddie Hernández Vidal,4,3,5,4,Buena,No,4,Muy Satisfecho
836,14/05/2023,Cirugías,27,111,4512,MVZ. Eddie Hernández Vidal,4,2,4,1,Regular,No,2,Algo satisfecho
837,21/03/2023,Ultrasonido,8,98,1674,MVZ. Eddie Hernández Vidal,3,5,3,3,Mala,No,3,Satisfecho
838,02/05/2023,Consulta general,39,68,5509,MVZ. Eddie Hernández Vidal,1,4,3,1,Buena,No,2,Algo satisfecho
839,02/11/2023,Cirugías,39,125,1472,MVZ. Eddie Hernández Vidal,2,5,4,4,Mala,Sí,5,Extremadamente satisfecho
840,12/09/2023,Hospitalización,22,50,348,MVZ. Eddie Hernández Vidal,2,5,3,2,Mala,No,1,Insatisfecho
841,13/07/2023,Estética,22,120,4935,MVZ. Eddie Hernández Vidal,1,4,3,2,Mala,Sí,4,Muy Satisfecho
842,12/03/2023,Vacunación,35,144,4960,MVZ. Eddie Hernández Vidal,4,2,5,3,Pésima,Sí,4,Muy Satisfecho
843,12/08/2023,Desparasitación,28,61,2024,MVZ. Eddie Hernández Vidal,4,3,5,3,Mala,No,3,Satisfecho
844,01/10/2023,Hospitalización,28,127,3300,MVZ. Eddie Hernández Vidal,4,2,4,4,Mala,Sí,3,Satisfecho
845,04/06/2023,Urgencias,27,48,3294,MVZ. Eddie Hernández Vidal,1,3,1,4,Buena,No,5,Extremadamente satisfecho
846,18/04/2023,Consulta general,11,115,449,MVZ. Eddie Hernández Vidal,3,4,3,1,Buena,Sí,2,Algo satisfecho
847,27/02/2023,Estética,7,122,806,MVZ. Eddie Hernández Vidal,1,2,4,5,Buena,Sí,5,Extremadamente satisfecho
848,19/10/2023,Desparasitación,9,34,4769,MVZ. Eddie Hernández Vidal,2,5,2,2,Buena,Sí,5,Extremadamente satisfecho
849,29/05/2023,Hospitalización,36,60,676,MVZ. Eddie Hernández Vidal,2,4,4,4,Mala,No,2,Algo satisfecho
850,23/11/2023,Estética,25,115,4400,MVZ. Eddie Hernández Vidal,5,2,2,5,Mala,Sí,4,Muy Satisfecho
851,10/08/2023,Estética,20,145,457,MVZ. Eddie Hernández Vidal,4,5,1,2,Mala,Sí,5,Extremadamente satisfecho
852,25/04/2023,Vacunación,38,148,5677,MVZ. Eddie Hernández Vidal,2,5,4,1,Regular,No,1,Insatisfecho
853,22/06/2023,Consulta general,34,119,3704,MVZ. Eddie Hernández Vidal,3,5,4,3,Mala,No,2,Algo satisfecho
854,20/03/2023,Cirugías,22,54,5152,MVZ. Eddie Hernández Vidal,5,3,1,3,Pésima,Sí,1,Insatisfecho
855,18/11/2023,Hospitalización,27,52,948,MVZ. Eddie Hernández Vidal,5,5,1,5,Regular,Sí,4,Muy Satisfecho
856,04/12/2023,Hospitalización,7,30,5191,MVZ. Eddie Hernández Vidal,4,2,3,3,Pésima,No,1,Insatisfecho
857,11/04/2023,Hospitalización,16,131,1403,MVZ. Eddie Hernández Vidal,2,4,4,5,Mala,No,3,Satisfecho
858,13/03/2023,Vacunación,36,140,2912,MVZ. Eddie Hernández Vidal,3,4,5,4,Regular,Sí,3,Satisfecho
859,14/02/2023,Urgencias,16,116,1162,MVZ. Eddie Hernández Vidal,3,1,3,1,Pésima,No,4,Muy Satisfecho
860,16/03/2023,Desparasitación,22,127,2387,MVZ. Eddie Hernández Vidal,3,3,1,3,Pésima,Sí,3,Satisfecho
861,02/11/2023,Urgencias,16,45,634,MVZ. Eddie Hernández Vidal,1,3,4,4,Pésima,No,2,Algo satisfecho
862,25/08/2023,Vacunación,19,103,1576,MVZ. Eddie Hernández Vidal,3,5,1,5,Buena,No,2,Algo satisfecho
863,06/06/2023,Hospitalización,22,112,3954,MVZ. Eddie Hernández Vidal,3,3,2,2,Regular,No,5,Extremadamente satisfecho
864,29/07/2023,Urgencias,34,82,4863,MVZ. Eddie Hernández Vidal,5,4,4,5,Pésima,No,5,Extremadamente satisfecho
865,23/05/2023,Vacunación,35,59,5042,MVZ. Eddie Hernández Vidal,5,1,1,5,Mala,No,1,Insatisfecho
866,18/12/2023,Hospitalización,17,32,3201,MVZ. Eddie Hernández Vidal,3,5,3,4,Mala,No,5,Extremadamente satisfecho
867,22/07/2023,Servicio a domicilio,11,38,2214,MVZ. Eddie Hernández Vidal,1,5,2,4,Buena,Sí,3,Satisfecho
868,30/09/2023,Ultrasonido,29,48,2216,MVZ. Eddie Hernández Vidal,5,3,1,3,Regular,No,3,Satisfecho
869,26/07/2023,Servicio a domicilio,15,105,436,MVZ. Eddie Hernández Vidal,1,1,3,1,Mala,No,2,Algo satisfecho
870,01/01/2023,Hospitalización,31,137,3045,MVZ. Eddie Hernández Vidal,4,4,5,1,Buena,Sí,2,Algo satisfecho
871,26/11/2023,Hospitalización,22,125,5806,MVZ. Eddie Hernández Vidal,1,3,5,3,Mala,Sí,2,Algo satisfecho
872,24/12/2023,Vacunación,9,73,2537,MVZ. Eddie Hernández Vidal,4,4,2,4,Buena,Sí,5,Extremadamente satisfecho
873,04/11/2023,Servicio a domicilio,29,100,3389,MVZ. Eddie Hernández Vidal,1,1,4,4,Pésima,No,3,Satisfecho
874,23/04/2023,Urgencias,35,122,3277,MVZ. Eddie Hernández Vidal,2,4,1,2,Pésima,Sí,2,Algo satisfecho
875,24/03/2023,Desparasitación,16,134,355,MVZ. Eddie Hernández Vidal,1,1,4,1,Regular,Sí,1,Insatisfecho
876,31/03/2023,Urgencias,11,68,4831,MVZ. Eddie Hernández Vidal,4,5,4,4,Buena,No,2,Algo satisfecho
877,29/04/2023,Ultrasonido,17,144,1472,MVZ. Eddie Hernández Vidal,1,1,2,3,Pésima,Sí,3,Satisfecho
878,29/04/2023,Vacunación,23,55,699,MVZ. Eddie Hernández Vidal,2,2,3,4,Buena,Sí,5,Extremadamente satisfecho
879,13/11/2023,Urgencias,15,54,1582,MVZ. Eddie Hernández Vidal,3,5,4,2,Buena,No,1,Insatisfecho
880,25/01/2023,Hospitalización,32,22,5294,MVZ. Eddie Hernández Vidal,4,2,3,3,Buena,No,5,Extremadamente satisfecho
881,03/11/2023,Desparasitación,23,89,4365,MVZ. Eddie Hernández Vidal,5,5,1,4,Pésima,Sí,1,Insatisfecho
882,08/11/2023,Desparasitación,18,94,5616,MVZ. Eddie Hernández Vidal,5,3,4,5,Mala,Sí,4,Muy Satisfecho
883,05/09/2023,Ultrasonido,22,30,2780,MVZ. Eddie Hernández Vidal,1,2,1,5,Buena,Sí,4,Muy Satisfecho
884,06/03/2023,Hospitalización,6,56,4265,MVZ. Eddie Hernández Vidal,3,3,4,1,Pésima,Sí,2,Algo satisfecho
885,03/01/2023,Desparasitación,34,116,2017,MVZ. Eddie Hernández Vidal,3,3,3,5,Pésima,No,4,Muy Satisfecho
886,09/06/2023,Ultrasonido,16,23,2718,MVZ. Eddie Hernández Vidal,4,2,5,5,Buena,Sí,3,Satisfecho
887,08/08/2023,Consulta general,34,43,5110,MVZ. Eddie Hernández Vidal,3,4,1,3,Pésima,Sí,1,Insatisfecho
888,17/03/2023,Vacunación,17,78,2308,MVZ. Eddie Hernández Vidal,4,2,4,2,Regular,Sí,4,Muy Satisfecho
889,01/01/2023,Cirugías,9,126,1577,MVZ. Eddie Hernández Vidal,1,4,3,1,Buena,No,1,Insatisfecho
