Cliente_ID,Fecha_Visita,Tipo_Servicio,Tiempo_Espera,Duración_Atención,Costo_Servicio,Personal_Atención,Calidad_Atención,Instalaciones,Comunicación,Facilidad_Pago,Experiencia_Cliente,Recomendaciones,Satisfaccion_cliente,Niveles
670,30/08/2023,Estética,18,126,2025,MVZ. Eddie Hernández Vidal,4,5,2,4,Regular,No,Algo satisfecho,Algo satisfecho
671,25/05/2023,Urgencias,16,72,1132,MVZ. Eddie Hernández Vidal,1,4,1,3,Buena,No,Muy Satisfecho,Muy Satisfecho
672,24/06/2023,Desparasitación,14,40,3601,MVZ. Eddie Hernández Vidal,5,5,5,2,Regular,Sí,Satisfecho,Satisfecho
673,22/12/2023,Desparasitación,14,31,1263,MVZ. Eddie Hernández Vidal,4,4,1,4,Mala,Sí,Algo satisfecho,Algo satisfecho
674,31/01/2023,Vacunación,16,44,4939,MVZ. Eddie Hernández Vidal,1,4,5,1,Buena,Sí,Muy Satisfecho,Muy Satisfecho
675,17/07/2023,Consulta general,28,65,5602,MVZ. Eddie Hernández Vidal,4,3,2,1,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
676,14/05/2023,Cirugías,36,37,2442,MVZ. Eddie Hernández Vidal,1,4,1,4,Buena,No,Algo satisfecho,Algo satisfecho
677,25/07/2023,Desparasitación,16,38,3851,MVZ. Eddie Hernández Vidal,2,1,2,5,Buena,No,Muy Satisfecho,Muy Satisfecho
678,03/11/2023,Ultrasonido,7,23,2648,MVZ. Eddie Hernández Vidal,4,2,3,5,Regular,Sí,Algo satisfecho,Algo satisfecho
679,14/07/2023,Estética,25,111,2833,MVZ. Eddie Hernández Vidal,5,3,3,4,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
680,10/01/2023,Ultrasonido,12,121,5396,MVZ. Eddie Hernández Vidal,1,1,2,5,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
681,01/10/2023,Hospitalización,32,116,2155,MVZ. Eddie Hernández Vidal,5,1,3,5,Regular,Sí,Muy Satisfecho,Muy Satisfecho
682,27/02/2023,Vacunación,37,38,2757,MVZ. Eddie Hernández Vidal,3,3,2,3,Regular,No,Muy Satisfecho,Muy Satisfecho
683,29/01/2023,Estética,11,125,2071,MVZ. Eddie Hernández Vidal,3,2,2,5,Buena,No,Insatisfecho,Insatisfecho
684,20/01/2023,Urgencias,34,142,4801,MVZ. Eddie Hernández Vidal,4,1,5,1,Mala,Sí,Satisfecho,Satisfecho
685,29/09/2023,Ultrasonido,39,72,532,MVZ. Eddie Hernández Vidal,1,4,2,4,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
686,22/06/2023,Estética,22,54,3160,MVZ. Eddie Hernández Vidal,5,3,4,3,Mala,Sí,Insatisfecho,Insatisfecho
687,16/01/2023,Estética,11,35,3058,MVZ. Eddie Hernández Vidal,5,4,4,1,Regular,No,Insatisfecho,Insatisfecho
688,24/07/2023,Servicio a domicilio,6,84,4277,MVZ. Eddie Hernández Vidal,2,3,1,4,Regular,Sí,Insatisfecho,Insatisfecho
689,28/01/2023,Estética,19,117,1787,MVZ. Eddie Hernández Vidal,3,4,3,5,Pésima,Sí,Algo satisfecho,Algo satisfecho
690,19/10/2023,Ultrasonido,28,130,4511,MVZ. Eddie Hernández Vidal,2,5,2,5,Regular,Sí,Muy Satisfecho,Muy Satisfecho
691,18/01/2023,Consulta general,37,95,1005,MVZ. Eddie Hernández Vidal,4,5,2,2,Pésima,Sí,Algo satisfecho,Algo satisfecho
692,07/11/2023,Estética,31,145,3260,MVZ. Eddie Hernández Vidal,5,5,5,5,Buena,Sí,Algo satisfecho,Algo satisfecho
693,14/02/2023,Servicio a domicilio,33,112,4192,MVZ. Eddie Hernández Vidal,4,3,4,1,Mala,No,Satisfecho,Satisfecho
694,22/05/2023,Hospitalización,8,21,200,MVZ. Eddie Hernández Vidal,2,5,3,5,Pésima,Sí,Insatisfecho,Insatisfecho
695,10/11/2023,Servicio a domicilio,40,55,5833,MVZ. Eddie Hernández Vidal,2,5,4,3,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
696,21/01/2023,Ultrasonido,36,112,3184,MVZ. Eddie Hernández Vidal,2,5,5,5,Mala,Sí,Muy Satisfecho,Muy Satisfecho
697,09/08/2023,Desparasitación,26,105,230,MVZ. Eddie Hernández Vidal,3,4,1,5,Regular,No,Algo satisfecho,Algo satisfecho
698,17/10/2023,Hospitalización,37,117,2734,MVZ. Eddie Hernández Vidal,1,5,2,3,Pésima,No,Satisfecho,Satisfecho
699,11/03/2023,Cirugías,9,19,1721,MVZ. Eddie Hernández Vidal,2,1,3,2,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
700,17/04/2023,Ultrasonido,37,59,2172,MVZ. Eddie Hernández Vidal,5,1,5,2,Regular,No,Muy Satisfecho,Muy Satisfecho
701,11/12/2023,Urgencias,15,120,4729,MVZ. Eddie Hernández Vidal,3,5,5,5,Pésima,Sí,Algo satisfecho,Algo satisfecho
702,25/08/2023,Urgencias,32,92,3532,MVZ. Eddie Hernández Vidal,5,3,2,1,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
703,15/02/2023,Servicio a domicilio,15,147,2726,MVZ. Eddie Hernández Vidal,2,4,1,2,Pésima,No,Muy Satisfecho,Muy Satisfecho
704,08/12/2023,Desparasitación,38,26,3976,MVZ. Eddie Hernández Vidal,4,3,4,3,Pésima,Sí,Insatisfecho,Insatisfecho
705,04/08/2023,Desparasitación,35,82,864,MVZ. Eddie Hernández Vidal,2,5,5,5,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
706,09/10/2023,Cirugías,6,130,1869,MVZ. Eddie Hernández Vidal,1,3,2,3,Regular,No,Satisfecho,Satisfecho
707,07/03/2023,Vacunación,10,69,2560,MVZ. Eddie Hernández Vidal,2,2,4,1,Pésima,No,Algo satisfecho,Algo satisfecho
708,28/03/2023,Cirugías,15,90,435,MVZ. Eddie Hernández Vidal,1,2,5,3,Pésima,Sí,Insatisfecho,Insatisfecho
709,18/05/2023,Urgencias,28,47,2585,MVZ. Eddie Hernández Vidal,3,1,1,4,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
710,26/08/2023,Desparasitación,29,63,1101,MVZ. Eddie Hernández Vidal,3,3,1,1,Pésima,Sí,Satisfecho,Satisfecho
711,27/03/2023,Urgencias,36,131,714,MVZ. Eddie Hernández Vidal,3,4,4,4,Buena,Sí,Algo satisfecho,Algo satisfecho
712,06/06/2023,Urgencias,8,118,1817,MVZ. Eddie Hernández Vidal,5,1,5,5,Regular,No,Algo satisfecho,Algo satisfecho
713,11/05/2023,Urgencias,13,108,1614,MVZ. Eddie Hernández Vidal,4,3,3,3,Buena,Sí,Satisfecho,Satisfecho
714,17/06/2023,Ultrasonido,18,24,1706,MVZ. Eddie Hernández Vidal,2,4,2,1,Pésima,No,Muy Satisfecho,Muy Satisfecho
715,09/12/2023,Hospitalización,14,65,4316,MVZ. Eddie Hernández Vidal,2,2,4,2,Pésima,Sí,Satisfecho,Satisfecho
716,18/10/2023,Urgencias,5,115,698,MVZ. Eddie Hernández Vidal,1,3,4,5,Regular,Sí,Muy Satisfecho,Muy Satisfecho
717,13/08/2023,Vacunación,8,17,2608,MVZ. Eddie Hernández Vidal,4,2,4,5,Mala,Sí,Algo satisfecho,Algo satisfecho
718,07/11/2023,Desparasitación,6,132,876,MVZ. Eddie Hernández Vidal,1,1,4,5,Pésima,Sí,Satisfecho,Satisfecho
719,19/09/2023,Consulta general,33,102,529,MVZ. Eddie Hernández Vidal,4,1,2,2,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
720,18/01/2023,Estética,18,118,4661,MVZ. Eddie Hernández Vidal,4,3,1,2,Regular,No,Algo satisfecho,Algo satisfecho
721,31/08/2023,Ultrasonido,39,76,5234,MVZ. Eddie Hernández Vidal,5,5,3,4,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
722,16/04/2023,Vacunación,19,56,4177,MVZ. Eddie Hernández Vidal,2,1,3,2,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
723,24/03/2023,Hospitalización,11,125,4390,MVZ. Eddie Hernández Vidal,1,3,3,4,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
724,17/09/2023,Hospitalización,15,58,3472,MVZ. Eddie Hernández Vidal,3,4,2,1,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
725,22/01/2023,Vacunación,18,50,5713,MVZ. Eddie Hernández Vidal,4,2,3,3,Buena,No,Muy Satisfecho,Muy Satisfecho
726,18/06/2023,Servicio a domicilio,40,112,2002,MVZ. Eddie Hernández Vidal,4,4,1,2,Pésima,No,Satisfecho,Satisfecho
727,10/10/2023,Ultrasonido,34,133,1304,MVZ. Eddie Hernández Vidal,2,3,5,5,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
728,31/01/2023,Vacunación,25,96,1029,MVZ. Eddie Hernández Vidal,5,2,2,2,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
729,28/03/2023,Urgencias,12,71,717,MVZ. Eddie Hernández Vidal,3,4,3,2,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
730,20/03/2023,Consulta general,26,117,806,MVZ. Eddie Hernández Vidal,4,5,1,4,Buena,Sí,Satisfecho,Satisfecho
731,22/07/2023,Consulta general,14,111,2568,MVZ. Eddie Hernández Vidal,1,5,5,1,Mala,Sí,Muy Satisfecho,Muy Satisfecho
732,27/09/2023,Cirugías,28,42,2731,MVZ. Eddie Hernández Vidal,4,1,5,4,Mala,No,Muy Satisfecho,Muy Satisfecho
733,04/08/2023,Vacunación,39,126,2703,MVZ. Eddie Hernández Vidal,5,2,3,1,Buena,No,Insatisfecho,Insatisfecho
734,01/12/2023,Ultrasonido,16,66,5936,MVZ. Eddie Hernández Vidal,1,3,2,5,Regular,Sí,Satisfecho,Satisfecho
735,24/02/2023,Urgencias,6,108,1327,MVZ. Eddie Hernández Vidal,2,2,2,1,Buena,Sí,Muy Satisfecho,Muy Satisfecho
736,11/12/2023,Desparasitación,19,83,2803,MVZ. Eddie Hernández Vidal,2,4,1,2,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
737,31/07/2023,Consulta general,23,34,1252,MVZ. Eddie Hernández Vidal,1,3,3,1,Regular,No,Satisfecho,Satisfecho
738,13/02/2023,Hospitalización,26,129,4242,MVZ. Eddie Hernández Vidal,4,4,4,4,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
739,05/02/2023,Cirugías,21,72,3730,MVZ. Eddie Hernández Vidal,1,3,4,5,Mala,No,Insatisfecho,Insatisfecho
740,02/08/2023,Vacunación,31,95,3837,MVZ. Eddie Hernández Vidal,2,4,4,1,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
741,23/12/2023,Desparasitación,22,34,5437,MVZ. Eddie Hernández Vidal,5,2,5,5,Mala,Sí,Satisfecho,Satisfecho
742,26/09/2023,Desparasitación,26,77,3416,MVZ. Eddie Hernández Vidal,1,1,4,3,Pésima,Sí,Insatisfecho,Insatisfecho
743,16/07/2023,Servicio a domicilio,36,133,2206,MVZ. Eddie Hernández Vidal,4,3,4,1,Regular,No,Insatisfecho,Insatisfecho
744,11/01/2023,Cirugías,26,74,3952,MVZ. Eddie Hernández Vidal,2,4,4,4,Buena,Sí,Algo satisfecho,Algo satisfecho
745,09/05/2023,Estética,16,107,3764,MVZ. Eddie Hernández Vidal,2,5,1,1,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
746,09/11/2023,Desparasitación,36,126,2853,MVZ. Eddie Hernández Vidal,1,3,2,1,Mala,Sí,Satisfecho,Satisfecho
747,23/11/2023,Hospitalización,32,110,2142,MVZ. Eddie Hernández Vidal,4,5,2,3,Mala,Sí,Algo satisfecho,Algo satisfecho
748,20/03/2023,Vacunación,36,28,5353,MVZ. Eddie Hernández Vidal,2,1,3,2,Regular,Sí,Muy Satisfecho,Muy Satisfecho
749,01/01/2023,Consulta general,9,67,846,MVZ. Eddie Hernández Vidal,4,1,5,1,Buena,No,Muy Satisfecho,Muy Satisfecho
750,21/02/2023,Cirugías,22,58,2304,MVZ. Eddie Hernández Vidal,5,4,4,3,Regular,No,Algo satisfecho,Algo satisfecho
751,07/02/2023,Urgencias,26,149,3749,MVZ. Eddie Hernández Vidal,4,1,3,2,Pésima,No,Insatisfecho,Insatisfecho
752,09/05/2023,Servicio a domicilio,24,129,1065,MVZ. Eddie Hernández Vidal,5,4,2,4,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
753,15/08/2023,Hospitalización,19,131,3879,MVZ. Eddie Hernández Vidal,3,1,2,4,Pésima,No,Algo satisfecho,Algo satisfecho
754,08/05/2023,Cirugías,5,17,5595,MVZ. Eddie Hernández Vidal,3,1,1,4,Mala,No,Insatisfecho,Insatisfecho
755,19/10/2023,Desparasitación,10,114,2175,MVZ. Eddie Hernández Vidal,4,2,3,4,Pésima,Sí,Algo satisfecho,Algo satisfecho
756,10/09/2023,Vacunación,38,137,1367,MVZ. Eddie Hernández Vidal,5,5,3,2,Regular,No,Satisfecho,Satisfecho
757,04/04/2023,Hospitalización,40,81,1749,MVZ. Eddie Hernández Vidal,4,1,3,3,Mala,No,Extremadamente satisfecho,Extremadamente satisfecho
758,18/05/2023,Cirugías,12,35,2269,MVZ. Eddie Hernández Vidal,3,4,5,2,Regular,Sí,Satisfecho,Satisfecho
759,01/12/2023,Servicio a domicilio,27,141,668,MVZ. Eddie Hernández Vidal,3,2,5,5,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
760,31/08/2023,Consulta general,37,91,3470,MVZ. Eddie Hernández Vidal,4,5,5,1,Pésima,No,Satisfecho,Satisfecho
761,13/07/2023,Urgencias,9,92,545,MVZ. Eddie Hernández Vidal,3,1,4,2,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
762,15/07/2023,Vacunación,15,127,3968,MVZ. Eddie Hernández Vidal,2,4,4,2,Mala,Sí,Satisfecho,Satisfecho
763,13/08/2023,Consulta general,7,139,4120,MVZ. Eddie Hernández Vidal,4,5,5,1,Regular,No,Insatisfecho,Insatisfecho
764,23/09/2023,Ultrasonido,12,66,2431,MVZ. Eddie Hernández Vidal,1,2,2,5,Pésima,No,Algo satisfecho,Algo satisfecho
765,31/05/2023,Urgencias,12,99,5765,MVZ. Eddie Hernández Vidal,2,5,1,3,Regular,No,Insatisfecho,Insatisfecho
766,01/09/2023,Urgencias,14,60,1747,MVZ. Eddie Hernández Vidal,2,5,2,2,Buena,No,Algo satisfecho,Algo satisfecho
767,10/10/2023,Urgencias,12,43,4405,MVZ. Eddie Hernández Vidal,1,3,1,4,Pésima,Sí,Satisfecho,Satisfecho
768,13/07/2023,Hospitalización,40,120,751,MVZ. Eddie Hernández Vidal,1,5,2,4,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
769,28/10/2023,Ultrasonido,32,118,2242,MVZ. Eddie Hernández Vidal,4,4,4,1,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
770,07/12/2023,Hospitalización,31,66,1793,MVZ. Eddie Hernández Vidal,3,1,5,2,Pésima,No,Muy Satisfecho,Muy Satisfecho
771,05/07/2023,Servicio a domicilio,5,87,5033,MVZ. Eddie Hernández Vidal,5,3,3,5,Mala,Sí,Insatisfecho,Insatisfecho
772,15/11/2023,Cirugías,22,23,3753,MVZ. Eddie Hernández Vidal,3,1,3,4,Regular,Sí,Insatisfecho,Insatisfecho
773,22/07/2023,Vacunación,13,68,1204,MVZ. Eddie Hernández Vidal,5,1,4,2,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
774,21/07/2023,Ultrasonido,33,138,4070,MVZ. Eddie Hernández Vidal,3,5,5,3,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
775,11/07/2023,Estética,28,145,2910,MVZ. Eddie Hernández Vidal,5,1,3,3,Pésima,Sí,Insatisfecho,Insatisfecho
776,07/05/2023,Urgencias,26,77,2702,MVZ. Eddie Hernández Vidal,2,1,1,2,Buena,Sí,Satisfecho,Satisfecho
777,04/09/2023,Vacunación,15,54,292,MVZ. Eddie Hernández Vidal,2,3,4,2,Pésima,Sí,Satisfecho,Satisfecho
778,23/08/2023,Urgencias,24,61,3324,MVZ. Eddie Hernández Vidal,2,1,4,4,Buena,No,Satisfecho,Satisfecho
779,16/04/2023,Ultrasonido,30,101,4101,MVZ. Eddie Hernández Vidal,3,2,1,2,Mala,Sí,Algo satisfecho,Algo satisfecho
780,02/02/2023,Hospitalización,28,51,5732,MVZ. Eddie Hernández Vidal,2,4,1,4,Buena,No,Algo satisfecho,Algo satisfecho
781,04/12/2023,Urgencias,16,40,4744,MVZ. Eddie Hernández Vidal,2,5,3,1,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
782,01/02/2023,Urgencias,15,149,3705,MVZ. Eddie Hernández Vidal,4,2,4,1,Pésima,Sí,Satisfecho,Satisfecho
783,13/06/2023,Urgencias,16,149,1879,MVZ. Eddie Hernández Vidal,1,1,1,3,Buena,No,Muy Satisfecho,Muy Satisfecho
784,21/12/2023,Desparasitación,40,59,3612,MVZ. Eddie Hernández Vidal,5,4,2,3,Mala,Sí,Satisfecho,Satisfecho
785,30/01/2023,Desparasitación,5,78,808,MVZ. Eddie Hernández Vidal,1,4,5,1,Mala,No,Muy Satisfecho,Muy Satisfecho
786,12/11/2023,Desparasitación,31,93,3491,MVZ. Eddie Hernández Vidal,4,1,2,5,Buena,Sí,Muy Satisfecho,Muy Satisfecho
787,16/09/2023,Desparasitación,33,49,2502,MVZ. Eddie Hernández Vidal,4,3,2,2,Buena,No,Satisfecho,Satisfecho
788,14/03/2023,Hospitalización,5,80,5970,MVZ. Eddie Hernández Vidal,1,5,1,1,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
789,18/11/2023,Servicio a domicilio,33,122,510,MVZ. Eddie Hernández Vidal,4,5,5,2,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
790,11/02/2023,Desparasitación,27,30,1817,MVZ. Eddie Hernández Vidal,4,2,4,5,Regular,Sí,Satisfecho,Satisfecho
791,01/08/2023,Vacunación,8,15,5627,MVZ. Eddie Hernández Vidal,2,4,3,5,Mala,No,Muy Satisfecho,Muy Satisfecho
792,29/11/2023,Urgencias,25,84,3669,MVZ. Eddie Hernández Vidal,4,4,3,1,Mala,Sí,Algo satisfecho,Algo satisfecho
793,03/02/2023,Hospitalización,17,46,5020,MVZ. Eddie Hernández Vidal,3,1,1,4,Regular,Sí,Satisfecho,Satisfecho
794,10/02/2023,Ultrasonido,20,132,4089,MVZ. Eddie Hernández Vidal,2,3,4,1,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
795,12/05/2023,Desparasitación,35,133,3158,MVZ. Eddie Hernández Vidal,2,1,2,1,Regular,No,Insatisfecho,Insatisfecho
796,04/10/2023,Vacunación,18,52,616,MVZ. Eddie Hernández Vidal,3,4,1,3,Buena,Sí,Algo satisfecho,Algo satisfecho
797,20/10/2023,Cirugías,29,73,2861,MVZ. Eddie Hernández Vidal,3,3,3,4,Buena,Sí,Algo satisfecho,Algo satisfecho
798,08/09/2023,Servicio a domicilio,9,58,733,MVZ. Eddie Hernández Vidal,4,2,3,1,Regular,Sí,Satisfecho,Satisfecho
799,16/10/2023,Servicio a domicilio,38,19,3212,MVZ. Eddie Hernández Vidal,2,3,5,4,Buena,No,Insatisfecho,Insatisfecho
800,18/11/2023,Servicio a domicilio,18,94,3117,MVZ. Eddie Hernández Vidal,3,3,5,3,Mala,Sí,Insatisfecho,Insatisfecho
801,03/06/2023,Hospitalización,25,89,5884,MVZ. Eddie Hernández Vidal,5,2,3,1,Mala,No,Satisfecho,Satisfecho
802,12/11/2023,Ultrasonido,38,79,2982,MVZ. Eddie Hernández Vidal,1,1,4,3,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
803,21/05/2023,Hospitalización,13,148,971,MVZ. Eddie Hernández Vidal,2,1,1,5,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
804,02/08/2023,Servicio a domicilio,39,100,3262,MVZ. Eddie Hernández Vidal,3,2,1,2,Regular,No,Algo satisfecho,Algo satisfecho
805,17/09/2023,Estética,7,84,1543,MVZ. Eddie Hernández Vidal,2,4,4,3,Pésima,Sí,Insatisfecho,Insatisfecho
806,25/10/2023,Servicio a domicilio,9,42,107,MVZ. Eddie Hernández Vidal,1,4,5,2,Mala,No,Satisfecho,Satisfecho
807,02/11/2023,Vacunación,6,67,2034,MVZ. Eddie Hernández Vidal,1,2,2,2,Pésima,Sí,Insatisfecho,Insatisfecho
808,04/03/2023,Urgencias,31,127,5877,MVZ. Eddie Hernández Vidal,3,2,3,1,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
809,28/06/2023,Estética,27,119,2395,MVZ. Eddie Hernández Vidal,5,5,4,2,Buena,Sí,Insatisfecho,Insatisfecho
810,26/05/2023,Ultrasonido,20,87,5405,MVZ. Eddie Hernández Vidal,1,4,5,3,Pésima,Sí,Muy Satisfecho,Muy Satisfecho
811,29/04/2023,Servicio a domicilio,39,143,1987,MVZ. Eddie Hernández Vidal,5,4,1,2,Buena,Sí,Muy Satisfecho,Muy Satisfecho
812,21/06/2023,Estética,37,111,5650,MVZ. Eddie Hernández Vidal,1,2,1,3,Pésima,No,Muy Satisfecho,Muy Satisfecho
813,07/12/2023,Vacunación,13,127,1254,MVZ. Eddie Hernández Vidal,5,1,1,4,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
814,23/12/2023,Urgencias,40,63,5727,MVZ. Eddie Hernández Vidal,2,2,1,1,Regular,No,Insatisfecho,Insatisfecho
815,19/07/2023,Vacunación,11,129,5280,MVZ. Eddie Hernández Vidal,1,5,5,3,Mala,Sí,Satisfecho,Satisfecho
816,03/12/2023,Vacunación,28,77,4702,MVZ. Eddie Hernández Vidal,2,2,2,5,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
817,18/10/2023,Servicio a domicilio,34,75,2030,MVZ. Eddie Hernández Vidal,3,3,5,5,Mala,Sí,Algo satisfecho,Algo satisfecho
818,06/10/2023,Servicio a domicilio,10,89,5600,MVZ. Eddie Hernández Vidal,1,1,4,4,Mala,No,Muy Satisfecho,Muy Satisfecho
819,14/05/2023,Urgencias,8,137,3701,MVZ. Eddie Hernández Vidal,1,1,1,1,Pésima,Sí,Algo satisfecho,Algo satisfecho
820,19/04/2023,Hospitalización,36,132,1080,MVZ. Eddie Hernández Vidal,1,2,5,3,Buena,No,Satisfecho,Satisfecho
821,11/02/2023,Estética,11,101,4994,MVZ. Eddie Hernández Vidal,4,2,2,3,Pésima,No,Insatisfecho,Insatisfecho
822,18/08/2023,Urgencias,7,46,3057,MVZ. Eddie Hernández Vidal,5,2,3,2,Buena,Sí,Satisfecho,Satisfecho
823,20/12/2023,Ultrasonido,40,105,3285,MVZ. Eddie Hernández Vidal,3,3,5,4,Pésima,Sí,Extremadamente satisfecho,Extremadamente satisfecho
824,21/08/2023,Cirugías,20,41,4411,MVZ. Eddie Hernández Vidal,1,2,5,5,Mala,Sí,Muy Satisfecho,Muy Satisfecho
825,06/05/2023,Vacunación,12,19,910,MVZ. Eddie Hernández Vidal,2,4,4,3,Buena,No,Satisfecho,Satisfecho
826,02/07/2023,Cirugías,33,79,3873,MVZ. Eddie Hernández Vidal,1,5,5,1,Mala,Sí,Muy Satisfecho,Muy Satisfecho
827,02/12/2023,Ultrasonido,9,87,5971,MVZ. Eddie Hernández Vidal,2,1,5,2,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
828,11/01/2023,Desparasitación,26,109,2714,MVZ. Eddie Hernández Vidal,1,2,2,2,Regular,Sí,Algo satisfecho,Algo satisfecho
829,05/01/2023,Desparasitación,37,68,2703,MVZ. Eddie Hernández Vidal,2,5,4,5,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
830,12/03/2023,Consulta general,22,27,3729,MVZ. Eddie Hernández Vidal,1,5,1,3,Mala,Sí,Extremadamente satisfecho,Extremadamente satisfecho
831,08/12/2023,Desparasitación,20,115,2311,MVZ. Eddie Hernández Vidal,3,2,4,4,Pésima,No,Satisfecho,Satisfecho
832,30/11/2023,Consulta general,25,136,3412,MVZ. Eddie Hernández Vidal,5,1,1,5,Regular,Sí,Muy Satisfecho,Muy Satisfecho
833,11/05/2023,Cirugías,18,50,5183,MVZ. Eddie Hernández Vidal,3,4,1,4,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
834,19/01/2023,Estética,22,98,3943,MVZ. Eddie Hernández Vidal,1,2,5,1,Mala,Sí,Satisfecho,Satisfecho
835,12/12/2023,Desparasitación,9,122,5604,MVZ. Eddie Hernández Vidal,4,2,4,4,Mala,No,Satisfecho,Satisfecho
836,14/05/2023,Ultrasonido,39,40,3126,MVZ. Eddie Hernández Vidal,4,5,4,3,Mala,No,Satisfecho,Satisfecho
837,21/03/2023,Urgencias,29,28,5916,MVZ. Eddie Hernández Vidal,3,1,2,3,Buena,Sí,Extremadamente satisfecho,Extremadamente satisfecho
838,02/05/2023,Cirugías,26,112,1518,MVZ. Eddie Hernández Vidal,1,3,4,2,Buena,Sí,Satisfecho,Satisfecho
839,02/11/2023,Urgencias,31,120,2846,MVZ. Eddie Hernández Vidal,4,2,3,2,Pésima,Sí,Insatisfecho,Insatisfecho
840,12/09/2023,Vacunación,37,119,1611,MVZ. Eddie Hernández Vidal,1,5,2,2,Pésima,Sí,Algo satisfecho,Algo satisfecho
841,13/07/2023,Servicio a domicilio,5,114,1474,MVZ. Eddie Hernández Vidal,2,5,1,5,Regular,No,Insatisfecho,Insatisfecho
842,12/03/2023,Consulta general,37,100,1920,MVZ. Eddie Hernández Vidal,4,4,3,3,Regular,Sí,Extremadamente satisfecho,Extremadamente satisfecho
843,12/08/2023,Desparasitación,22,36,387,MVZ. Eddie Hernández Vidal,4,1,1,2,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
844,01/10/2023,Hospitalización,18,59,1303,MVZ. Eddie Hernández Vidal,3,3,3,2,Pésima,Sí,Algo satisfecho,Algo satisfecho
845,04/06/2023,Estética,33,43,3870,MVZ. Eddie Hernández Vidal,2,5,3,5,Regular,No,Algo satisfecho,Algo satisfecho
846,18/04/2023,Desparasitación,27,17,5949,MVZ. Eddie Hernández Vidal,2,2,5,1,Pésima,Sí,Algo satisfecho,Algo satisfecho
847,27/02/2023,Consulta general,23,88,4685,MVZ. Eddie Hernández Vidal,4,4,3,2,Buena,No,Algo satisfecho,Algo satisfecho
848,19/10/2023,Hospitalización,38,127,2537,MVZ. Eddie Hernández Vidal,5,3,4,4,Buena,Sí,Algo satisfecho,Algo satisfecho
849,29/05/2023,Desparasitación,24,106,2318,MVZ. Eddie Hernández Vidal,3,5,4,5,Buena,No,Extremadamente satisfecho,Extremadamente satisfecho
850,23/11/2023,Hospitalización,30,116,1227,MVZ. Eddie Hernández Vidal,5,2,3,4,Regular,No,Extremadamente satisfecho,Extremadamente satisfecho
851,10/08/2023,Consulta general,34,50,3776,MVZ. Eddie Hernández Vidal,5,2,2,1,Pésima,No,Extremadamente satisfecho,Extremadamente satisfecho
852,25/04/2023,Ultrasonido,11,64,5981,MVZ. Eddie Hernández Vidal,2,4,2,5,Buena,Sí,Insatisfecho,Insatisfecho
853,22/06/2023,Vacunación,5,100,1334,MVZ. Eddie Hernández Vidal,2,1,2,4,Regular,No,Muy Satisfecho,Muy Satisfecho
854,20/03/2023,Hospitalización,30,130,399,MVZ. Eddie Hernández Vidal,5,2,3,5,Pésima,Sí,Satisfecho,Satisfecho
